"h48.45vsD","h48.30vsD","h24.45vsD","h24.30vsD","h8.45vsD","h8.30vsD"
"ADAMTS2",NA,NA,NA,NA,NA,NA
"ADAMTS20",NA,NA,NA,NA,NA,NA
"ADAMTS3",0.885251738584137,0.885251738584137,0.885251738584137,0.885251738584137,0.885251738584137,0.885251738584137
"ADAMTS4",NA,NA,NA,NA,NA,NA
"ADAMTS5",1,1,1,1,1,1
"ADAMTS6",1,1,1,1,1,1
"ADAMTS7",1,1,1,1,1,1
"ADAMTS7P1",NA,NA,NA,NA,NA,NA
"ADAMTS7P3",NA,NA,NA,NA,NA,NA
"ADAMTS7P4",NA,NA,NA,NA,NA,NA
"ADAMTS8",0.000422739509793888,0.000422739509793888,0.000422739509793888,0.000422739509793888,0.000422739509793888,0.000422739509793888
"ADAMTS9",4.329397783677e-06,4.329397783677e-06,4.329397783677e-06,4.329397783677e-06,4.329397783677e-06,4.329397783677e-06
"ADAMTS9-AS1",NA,NA,NA,NA,NA,NA
"ADAMTS9-AS2",0.486248304764766,0.486248304764766,0.486248304764766,0.486248304764766,0.486248304764766,0.486248304764766
"ADAMTSL1",0.615717041712304,0.615717041712304,0.615717041712304,0.615717041712304,0.615717041712304,0.615717041712304
"ADAMTSL2",NA,NA,NA,NA,NA,NA
"ADAMTSL3",1.1855526825525e-06,1.1855526825525e-06,1.1855526825525e-06,1.1855526825525e-06,1.1855526825525e-06,1.1855526825525e-06
"ADAMTSL4",0.49603840660825,0.49603840660825,0.49603840660825,0.49603840660825,0.49603840660825,0.49603840660825
"ADAMTSL5",0.153931168018714,0.153931168018714,0.153931168018714,0.153931168018714,0.153931168018714,0.153931168018714
"ADAP1",0.0151938759619904,0.0151938759619904,0.0151938759619904,0.0151938759619904,0.0151938759619904,0.0151938759619904
"ADAP2",0.869685031604862,0.869685031604862,0.869685031604862,0.869685031604862,0.869685031604862,0.869685031604862
"ADAR",0.00607241410832748,0.00607241410832748,0.00607241410832748,0.00607241410832748,0.00607241410832748,0.00607241410832748
"ADARB1",0.999626330571533,0.999626330571533,0.999626330571533,0.999626330571533,0.999626330571533,0.999626330571533
"ADAT1",0.794774555538731,0.794774555538731,0.794774555538731,0.794774555538731,0.794774555538731,0.794774555538731
"ADAT2",0.683787632406432,0.683787632406432,0.683787632406432,0.683787632406432,0.683787632406432,0.683787632406432
"ADAT3",0.36673152696744,0.36673152696744,0.36673152696744,0.36673152696744,0.36673152696744,0.36673152696744
"ADCK1",0.466178529643498,0.466178529643498,0.466178529643498,0.466178529643498,0.466178529643498,0.466178529643498
"ADCK2",0.262731503298171,0.262731503298171,0.262731503298171,0.262731503298171,0.262731503298171,0.262731503298171
"ADCK5",1,1,1,1,1,1
"ADCY1",0.065132285647092,0.065132285647092,0.065132285647092,0.065132285647092,0.065132285647092,0.065132285647092
"ADCY10",NA,NA,NA,NA,NA,NA
"ADCY10P1",NA,NA,NA,NA,NA,NA
"ADCY2",NA,NA,NA,NA,NA,NA
"ADCY3",8.05393589067613e-15,8.05393589067613e-15,8.05393589067613e-15,8.05393589067613e-15,8.05393589067613e-15,8.05393589067613e-15
"ADCY4",NA,NA,NA,NA,NA,NA
"ADCY5",1,1,1,1,1,1
"ADCY6",0.460713352490659,0.460713352490659,0.460713352490659,0.460713352490659,0.460713352490659,0.460713352490659
"ADCY6-DT",NA,NA,NA,NA,NA,NA
"ADCY7",2.30529284148365e-07,2.30529284148365e-07,2.30529284148365e-07,2.30529284148365e-07,2.30529284148365e-07,2.30529284148365e-07
"ADCY8",NA,NA,NA,NA,NA,NA
"ADCY9",3.63104201761106e-05,3.63104201761106e-05,3.63104201761106e-05,3.63104201761106e-05,3.63104201761106e-05,3.63104201761106e-05
"ADCYAP1",NA,NA,NA,NA,NA,NA
"ADCYAP1R1",NA,NA,NA,NA,NA,NA
"ADD1",6.3129368395149e-08,6.3129368395149e-08,6.3129368395149e-08,6.3129368395149e-08,6.3129368395149e-08,6.3129368395149e-08
"ADD2",1,1,1,1,1,1
"ADD3",0.647065448435349,0.647065448435349,0.647065448435349,0.647065448435349,0.647065448435349,0.647065448435349
"ADD3-AS1",NA,NA,NA,NA,NA,NA
"ADGB",NA,NA,NA,NA,NA,NA
"ADGRA1",NA,NA,NA,NA,NA,NA
"ADGRA2",0.657619351385136,0.657619351385136,0.657619351385136,0.657619351385136,0.657619351385136,0.657619351385136
"ADGRA3",5.40658288616677e-08,5.40658288616677e-08,5.40658288616677e-08,5.40658288616677e-08,5.40658288616677e-08,5.40658288616677e-08
"ADGRB1",1,1,1,1,1,1
"ADGRB2",1,1,1,1,1,1
"ADGRB3",1,1,1,1,1,1
"ADGRD1",NA,NA,NA,NA,NA,NA
"ADGRD2",NA,NA,NA,NA,NA,NA
"ADGRE1",1,1,1,1,1,1
"ADGRE2",NA,NA,NA,NA,NA,NA
"ADGRE3",NA,NA,NA,NA,NA,NA
"ADGRE5",0.000144333565845644,0.000144333565845644,0.000144333565845644,0.000144333565845644,0.000144333565845644,0.000144333565845644
"ADGRF1",0.565180647195558,0.565180647195558,0.565180647195558,0.565180647195558,0.565180647195558,0.565180647195558
"ADGRF2",NA,NA,NA,NA,NA,NA
"ADGRF3",1,1,1,1,1,1
"ADGRF4",0.874044348216466,0.874044348216466,0.874044348216466,0.874044348216466,0.874044348216466,0.874044348216466
"ADGRF5",NA,NA,NA,NA,NA,NA
"ADGRF5P1",1,1,1,1,1,1
"ADGRG1",1.25112702023001e-11,1.25112702023001e-11,1.25112702023001e-11,1.25112702023001e-11,1.25112702023001e-11,1.25112702023001e-11
"ADGRG2",1,1,1,1,1,1
"ADGRG3",NA,NA,NA,NA,NA,NA
"ADGRG4",NA,NA,NA,NA,NA,NA
"ADGRG5",NA,NA,NA,NA,NA,NA
"ADGRG6",0.862691863848776,0.862691863848776,0.862691863848776,0.862691863848776,0.862691863848776,0.862691863848776
"ADGRG7",NA,NA,NA,NA,NA,NA
"ADGRL1",0.00206229222944443,0.00206229222944443,0.00206229222944443,0.00206229222944443,0.00206229222944443,0.00206229222944443
"ADGRL1-AS1",1,1,1,1,1,1
"ADGRL2",0.00257413948878373,0.00257413948878373,0.00257413948878373,0.00257413948878373,0.00257413948878373,0.00257413948878373
"ADGRL3",0.997543028529938,0.997543028529938,0.997543028529938,0.997543028529938,0.997543028529938,0.997543028529938
"ADGRL4",NA,NA,NA,NA,NA,NA
"ADGRV1",0.567573656913693,0.567573656913693,0.567573656913693,0.567573656913693,0.567573656913693,0.567573656913693
"ADH1A",NA,NA,NA,NA,NA,NA
"ADH1B",NA,NA,NA,NA,NA,NA
"ADH1C",NA,NA,NA,NA,NA,NA
"ADH4",NA,NA,NA,NA,NA,NA
"ADH5",2.75501029457848e-08,2.75501029457848e-08,2.75501029457848e-08,2.75501029457848e-08,2.75501029457848e-08,2.75501029457848e-08
"ADH5P3",NA,NA,NA,NA,NA,NA
"ADH6",NA,NA,NA,NA,NA,NA
"ADH7",NA,NA,NA,NA,NA,NA
"ADHFE1",0.931258693011127,0.931258693011127,0.931258693011127,0.931258693011127,0.931258693011127,0.931258693011127
"ADI1",0.872133045181744,0.872133045181744,0.872133045181744,0.872133045181744,0.872133045181744,0.872133045181744
"ADIG",NA,NA,NA,NA,NA,NA
"ADIPOQ",NA,NA,NA,NA,NA,NA
"ADIPOQ-AS1",NA,NA,NA,NA,NA,NA
"ADIPOR1",5.43747188857941e-05,5.43747188857941e-05,5.43747188857941e-05,5.43747188857941e-05,5.43747188857941e-05,5.43747188857941e-05
"ADIPOR2",2.57242792872118e-06,2.57242792872118e-06,2.57242792872118e-06,2.57242792872118e-06,2.57242792872118e-06,2.57242792872118e-06
"ADIRF",NA,NA,NA,NA,NA,NA
"ADISSP",1,1,1,1,1,1
"ADK",0.00729199248430617,0.00729199248430617,0.00729199248430617,0.00729199248430617,0.00729199248430617,0.00729199248430617
"ADM",1,1,1,1,1,1
"ADM2",5.54628231108145e-21,5.54628231108145e-21,5.54628231108145e-21,5.54628231108145e-21,5.54628231108145e-21,5.54628231108145e-21
"ADM5",0.202869558404704,0.202869558404704,0.202869558404704,0.202869558404704,0.202869558404704,0.202869558404704
"ADNP",0.824162200576827,0.824162200576827,0.824162200576827,0.824162200576827,0.824162200576827,0.824162200576827
"ADNP-AS1",1,1,1,1,1,1
"ADNP2",0.38508188048425,0.38508188048425,0.38508188048425,0.38508188048425,0.38508188048425,0.38508188048425
"ADO",4.967269173763e-09,4.967269173763e-09,4.967269173763e-09,4.967269173763e-09,4.967269173763e-09,4.967269173763e-09
"ADORA1",7.94621498860299e-14,7.94621498860299e-14,7.94621498860299e-14,7.94621498860299e-14,7.94621498860299e-14,7.94621498860299e-14
"ADORA2A",0.000277532702502093,0.000277532702502093,0.000277532702502093,0.000277532702502093,0.000277532702502093,0.000277532702502093
"ADORA2A-AS1",0.785562493677298,0.785562493677298,0.785562493677298,0.785562493677298,0.785562493677298,0.785562493677298
"ADORA2B",0.000806886241975211,0.000806886241975211,0.000806886241975211,0.000806886241975211,0.000806886241975211,0.000806886241975211
"ADORA3",NA,NA,NA,NA,NA,NA
"ADPGK",1,1,1,1,1,1
"ADPGK-AS1",NA,NA,NA,NA,NA,NA
"ADPRH",0.655492152357796,0.655492152357796,0.655492152357796,0.655492152357796,0.655492152357796,0.655492152357796
"ADPRHL1",1,1,1,1,1,1
"ADPRM",7.39425594534786e-05,7.39425594534786e-05,7.39425594534786e-05,7.39425594534786e-05,7.39425594534786e-05,7.39425594534786e-05
"ADPRS",0.987509915993959,0.987509915993959,0.987509915993959,0.987509915993959,0.987509915993959,0.987509915993959
"ADRA1A",NA,NA,NA,NA,NA,NA
"ADRA1B",0.0657882336684701,0.0657882336684701,0.0657882336684701,0.0657882336684701,0.0657882336684701,0.0657882336684701
"ADRA1D",NA,NA,NA,NA,NA,NA
"ADRA2A",0.000261570316822756,0.000261570316822756,0.000261570316822756,0.000261570316822756,0.000261570316822756,0.000261570316822756
"ADRA2B",NA,NA,NA,NA,NA,NA
"ADRA2C",0.96352654767249,0.96352654767249,0.96352654767249,0.96352654767249,0.96352654767249,0.96352654767249
"ADRB1",1,1,1,1,1,1
"ADRB2",0.927307985275709,0.927307985275709,0.927307985275709,0.927307985275709,0.927307985275709,0.927307985275709
"ADRM1",0.675019172650632,0.675019172650632,0.675019172650632,0.675019172650632,0.675019172650632,0.675019172650632
"ADSL",0.375228159806474,0.375228159806474,0.375228159806474,0.375228159806474,0.375228159806474,0.375228159806474
"ADSS1",1,1,1,1,1,1
"ADSS2",0.895130177865,0.895130177865,0.895130177865,0.895130177865,0.895130177865,0.895130177865
"ADTRP",1,1,1,1,1,1
"AEBP1",0.215763089201609,0.215763089201609,0.215763089201609,0.215763089201609,0.215763089201609,0.215763089201609
"AEBP2",0.973531688632133,0.973531688632133,0.973531688632133,0.973531688632133,0.973531688632133,0.973531688632133
"AEN",0.0011713416014243,0.0011713416014243,0.0011713416014243,0.0011713416014243,0.0011713416014243,0.0011713416014243
"AFAP1",0.535478974599446,0.535478974599446,0.535478974599446,0.535478974599446,0.535478974599446,0.535478974599446
"AFAP1-AS1",0.783083460621076,0.783083460621076,0.783083460621076,0.783083460621076,0.783083460621076,0.783083460621076
"AFAP1L1",0.826129840388238,0.826129840388238,0.826129840388238,0.826129840388238,0.826129840388238,0.826129840388238
"AFAP1L2",2.49851174587883e-10,2.49851174587883e-10,2.49851174587883e-10,2.49851174587883e-10,2.49851174587883e-10,2.49851174587883e-10
"AFDN",0.636783085219867,0.636783085219867,0.636783085219867,0.636783085219867,0.636783085219867,0.636783085219867
"AFF1",0.635435730435651,0.635435730435651,0.635435730435651,0.635435730435651,0.635435730435651,0.635435730435651
"AFF2",0.85753209606754,0.85753209606754,0.85753209606754,0.85753209606754,0.85753209606754,0.85753209606754
"AFF3",0.102216658569651,0.102216658569651,0.102216658569651,0.102216658569651,0.102216658569651,0.102216658569651
"AFF4",0.151951204593492,0.151951204593492,0.151951204593492,0.151951204593492,0.151951204593492,0.151951204593492
"AFG1L",1,1,1,1,1,1
"AFG2A",0.109373195648039,0.109373195648039,0.109373195648039,0.109373195648039,0.109373195648039,0.109373195648039
"AFG2B",1,1,1,1,1,1
"AFG3L1P",NA,NA,NA,NA,NA,NA
"AFG3L2",2.86962531641641e-05,2.86962531641641e-05,2.86962531641641e-05,2.86962531641641e-05,2.86962531641641e-05,2.86962531641641e-05
"AFMID",0.227561969965459,0.227561969965459,0.227561969965459,0.227561969965459,0.227561969965459,0.227561969965459
"AFP",0.297249799427595,0.297249799427595,0.297249799427595,0.297249799427595,0.297249799427595,0.297249799427595
"AFTPH",0.000146800709849208,0.000146800709849208,0.000146800709849208,0.000146800709849208,0.000146800709849208,0.000146800709849208
"AFTPH-DT",NA,NA,NA,NA,NA,NA
"AGA",1.2909309132568e-06,1.2909309132568e-06,1.2909309132568e-06,1.2909309132568e-06,1.2909309132568e-06,1.2909309132568e-06
"AGA-DT",NA,NA,NA,NA,NA,NA
"AGAP1",0.00122668161730945,0.00122668161730945,0.00122668161730945,0.00122668161730945,0.00122668161730945,0.00122668161730945
"AGAP1-IT1",NA,NA,NA,NA,NA,NA
"AGAP11",1,1,1,1,1,1
"AGAP12P",NA,NA,NA,NA,NA,NA
"AGAP2",0.720399596668773,0.720399596668773,0.720399596668773,0.720399596668773,0.720399596668773,0.720399596668773
"AGAP2-AS1",1,1,1,1,1,1
"AGAP3",1,1,1,1,1,1
"AGAP4",0.669933536167925,0.669933536167925,0.669933536167925,0.669933536167925,0.669933536167925,0.669933536167925
"AGAP5",0.478988005034331,0.478988005034331,0.478988005034331,0.478988005034331,0.478988005034331,0.478988005034331
"AGAP6",0.51255165965463,0.51255165965463,0.51255165965463,0.51255165965463,0.51255165965463,0.51255165965463
"AGAP9",0.996090791634062,0.996090791634062,0.996090791634062,0.996090791634062,0.996090791634062,0.996090791634062
"AGBL1",NA,NA,NA,NA,NA,NA
"AGBL2",0.939932423014153,0.939932423014153,0.939932423014153,0.939932423014153,0.939932423014153,0.939932423014153
"AGBL3",0.657048946992403,0.657048946992403,0.657048946992403,0.657048946992403,0.657048946992403,0.657048946992403
"AGBL4",NA,NA,NA,NA,NA,NA
"AGBL5",1,1,1,1,1,1
"AGBL5-AS1",NA,NA,NA,NA,NA,NA
"AGER",0.867554915889509,0.867554915889509,0.867554915889509,0.867554915889509,0.867554915889509,0.867554915889509
"AGFG1",1,1,1,1,1,1
"AGFG2",0.836515832190176,0.836515832190176,0.836515832190176,0.836515832190176,0.836515832190176,0.836515832190176
"AGGF1",0.897789091260258,0.897789091260258,0.897789091260258,0.897789091260258,0.897789091260258,0.897789091260258
"AGK",0.104534565444214,0.104534565444214,0.104534565444214,0.104534565444214,0.104534565444214,0.104534565444214
"AGL",0.0001157200551644,0.0001157200551644,0.0001157200551644,0.0001157200551644,0.0001157200551644,0.0001157200551644
"AGMAT",0.715439772922774,0.715439772922774,0.715439772922774,0.715439772922774,0.715439772922774,0.715439772922774
"AGMO",NA,NA,NA,NA,NA,NA
"AGO1",0.111200685563359,0.111200685563359,0.111200685563359,0.111200685563359,0.111200685563359,0.111200685563359
"AGO2",0.991789540587647,0.991789540587647,0.991789540587647,0.991789540587647,0.991789540587647,0.991789540587647
"AGO3",0.142360217507901,0.142360217507901,0.142360217507901,0.142360217507901,0.142360217507901,0.142360217507901
"AGO4",0.00215761668184002,0.00215761668184002,0.00215761668184002,0.00215761668184002,0.00215761668184002,0.00215761668184002
"AGPAT1",8.37009772846881e-10,8.37009772846881e-10,8.37009772846881e-10,8.37009772846881e-10,8.37009772846881e-10,8.37009772846881e-10
"AGPAT2",0.98762156988855,0.98762156988855,0.98762156988855,0.98762156988855,0.98762156988855,0.98762156988855
"AGPAT3",0.427098656856515,0.427098656856515,0.427098656856515,0.427098656856515,0.427098656856515,0.427098656856515
"AGPAT4",0.0907796666854686,0.0907796666854686,0.0907796666854686,0.0907796666854686,0.0907796666854686,0.0907796666854686
"AGPAT5",0.740506638820424,0.740506638820424,0.740506638820424,0.740506638820424,0.740506638820424,0.740506638820424
"AGPS",1,1,1,1,1,1
"AGR2",1.26538594813051e-07,1.26538594813051e-07,1.26538594813051e-07,1.26538594813051e-07,1.26538594813051e-07,1.26538594813051e-07
"AGR3",NA,NA,NA,NA,NA,NA
"AGRN",0.453300537120067,0.453300537120067,0.453300537120067,0.453300537120067,0.453300537120067,0.453300537120067
"AGRP",NA,NA,NA,NA,NA,NA
"AGT",0.657066130572321,0.657066130572321,0.657066130572321,0.657066130572321,0.657066130572321,0.657066130572321
"AGTPBP1",2.3698825267399e-11,2.3698825267399e-11,2.3698825267399e-11,2.3698825267399e-11,2.3698825267399e-11,2.3698825267399e-11
"AGTR1",NA,NA,NA,NA,NA,NA
"AGTR2",NA,NA,NA,NA,NA,NA
"AGTRAP",0.0333667895687245,0.0333667895687245,0.0333667895687245,0.0333667895687245,0.0333667895687245,0.0333667895687245
"AGXT",NA,NA,NA,NA,NA,NA
"AGXT2",NA,NA,NA,NA,NA,NA
"AHCTF1",1,1,1,1,1,1
"AHCY",0.375212412234141,0.375212412234141,0.375212412234141,0.375212412234141,0.375212412234141,0.375212412234141
"AHCYL1",0.0636387586595778,0.0636387586595778,0.0636387586595778,0.0636387586595778,0.0636387586595778,0.0636387586595778
"AHCYL2",0.652936231740986,0.652936231740986,0.652936231740986,0.652936231740986,0.652936231740986,0.652936231740986
"AHCYP2",NA,NA,NA,NA,NA,NA
"AHCYP5",NA,NA,NA,NA,NA,NA
"AHCYP7",NA,NA,NA,NA,NA,NA
"AHDC1",0.00051071085025894,0.00051071085025894,0.00051071085025894,0.00051071085025894,0.00051071085025894,0.00051071085025894
"AHI1",0.807218349907838,0.807218349907838,0.807218349907838,0.807218349907838,0.807218349907838,0.807218349907838
"AHI1-DT",0.876852261942471,0.876852261942471,0.876852261942471,0.876852261942471,0.876852261942471,0.876852261942471
"AHNAK",0.00417201083318899,0.00417201083318899,0.00417201083318899,0.00417201083318899,0.00417201083318899,0.00417201083318899
"AHNAK2",1,1,1,1,1,1
"AHR",0.0123734122692859,0.0123734122692859,0.0123734122692859,0.0123734122692859,0.0123734122692859,0.0123734122692859
"AHRR",1,1,1,1,1,1
"AHSA1",0.0010974038282509,0.0010974038282509,0.0010974038282509,0.0010974038282509,0.0010974038282509,0.0010974038282509
"AHSA2P",NA,NA,NA,NA,NA,NA
"AHSG",0.884622096993408,0.884622096993408,0.884622096993408,0.884622096993408,0.884622096993408,0.884622096993408
"AIDA",0.849261768114223,0.849261768114223,0.849261768114223,0.849261768114223,0.849261768114223,0.849261768114223
"AIDAP2",NA,NA,NA,NA,NA,NA
"AIF1",NA,NA,NA,NA,NA,NA
"AIF1L",1,1,1,1,1,1
"AIFM1",8.98493197394149e-10,8.98493197394149e-10,8.98493197394149e-10,8.98493197394149e-10,8.98493197394149e-10,8.98493197394149e-10
"AIFM2",1.36197763964339e-09,1.36197763964339e-09,1.36197763964339e-09,1.36197763964339e-09,1.36197763964339e-09,1.36197763964339e-09
"AIFM3",0.983185078018223,0.983185078018223,0.983185078018223,0.983185078018223,0.983185078018223,0.983185078018223
"AIG1",0.59210805143685,0.59210805143685,0.59210805143685,0.59210805143685,0.59210805143685,0.59210805143685
"AIM2",NA,NA,NA,NA,NA,NA
"AIMP1",0.478461340337263,0.478461340337263,0.478461340337263,0.478461340337263,0.478461340337263,0.478461340337263
"AIMP1P1",NA,NA,NA,NA,NA,NA
"AIMP2",0.102393688557006,0.102393688557006,0.102393688557006,0.102393688557006,0.102393688557006,0.102393688557006
"AIP",0.331479533782189,0.331479533782189,0.331479533782189,0.331479533782189,0.331479533782189,0.331479533782189
"AIPL1",NA,NA,NA,NA,NA,NA
"AIRE",NA,NA,NA,NA,NA,NA
"AIRIM",0.0830144252980895,0.0830144252980895,0.0830144252980895,0.0830144252980895,0.0830144252980895,0.0830144252980895
"AJAP1",1,1,1,1,1,1
"AJM1",1,1,1,1,1,1
"AJUBA",0.940911492144422,0.940911492144422,0.940911492144422,0.940911492144422,0.940911492144422,0.940911492144422
"AK1",1,1,1,1,1,1
"AK2",0.104534565444214,0.104534565444214,0.104534565444214,0.104534565444214,0.104534565444214,0.104534565444214
"AK2P1",NA,NA,NA,NA,NA,NA
"AK3",1,1,1,1,1,1
"AK3P3",NA,NA,NA,NA,NA,NA
"AK4",0.0968909102443279,0.0968909102443279,0.0968909102443279,0.0968909102443279,0.0968909102443279,0.0968909102443279
"AK4P5",NA,NA,NA,NA,NA,NA
"AK5",0.936396745883684,0.936396745883684,0.936396745883684,0.936396745883684,0.936396745883684,0.936396745883684
"AK6",0.829868831726387,0.829868831726387,0.829868831726387,0.829868831726387,0.829868831726387,0.829868831726387
"AK7",0.427148917019695,0.427148917019695,0.427148917019695,0.427148917019695,0.427148917019695,0.427148917019695
"AK8",1,1,1,1,1,1
"AK9",0.573445939639411,0.573445939639411,0.573445939639411,0.573445939639411,0.573445939639411,0.573445939639411
"AKAIN1",NA,NA,NA,NA,NA,NA
"AKAP1",0.507341816441314,0.507341816441314,0.507341816441314,0.507341816441314,0.507341816441314,0.507341816441314
"AKAP10",0.509220491284733,0.509220491284733,0.509220491284733,0.509220491284733,0.509220491284733,0.509220491284733
"AKAP11",0.505643867924645,0.505643867924645,0.505643867924645,0.505643867924645,0.505643867924645,0.505643867924645
"AKAP12",1,1,1,1,1,1
"AKAP13",0.926726854683332,0.926726854683332,0.926726854683332,0.926726854683332,0.926726854683332,0.926726854683332
"AKAP14",NA,NA,NA,NA,NA,NA
"AKAP17A",0.390943993036014,0.390943993036014,0.390943993036014,0.390943993036014,0.390943993036014,0.390943993036014
"AKAP3",1,1,1,1,1,1
"AKAP4",NA,NA,NA,NA,NA,NA
"AKAP5",0.413717161846155,0.413717161846155,0.413717161846155,0.413717161846155,0.413717161846155,0.413717161846155
"AKAP6",8.32780347143201e-09,8.32780347143201e-09,8.32780347143201e-09,8.32780347143201e-09,8.32780347143201e-09,8.32780347143201e-09
