"gene" "baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"ZFP36L1" 3615.73631185168 0.615195183301651 0.135697254701691 4.53358606741207 5.79906206929257e-06 0.00498159428517988
"SLC4A5" 274.80643507567 0.810516789904314 0.180034691237382 4.50200338797826 6.7315908397969e-06 0.00571695651139842
"ALAS1" 1327.87829631148 0.607874287545582 0.136001073268229 4.46962860614122 7.83555343071298e-06 0.00650664356886406
"NARS" 4163.80555120815 0.319157443114463 0.0713869110149148 4.47081178575974 7.79232530165368e-06 0.00650664356886406
"DHX29" 1385.86120090781 -0.28972050552863 0.0653078044910341 -4.43623098014886 9.15476166056436e-06 0.00751857436773558
"CEBPB" 5887.77901740006 0.482360019902381 0.109007017247171 4.42503640668051 9.64260199582662e-06 0.0078331467691315
"AKNA" 1716.51774126823 0.916059335116755 0.207555706498929 4.41355889736272 1.01685037693923e-05 0.00817154083558391
"KIF20A" 1652.89005345274 -0.604762806549332 0.137540765647542 -4.39697135392629 1.09771825790196e-05 0.00872756082154902
"SFXN3" 366.758842380476 -0.484388517462428 0.110721915953945 -4.37482058803888 1.21532392607048e-05 0.00956088936197929
"DNAJA1" 6222.50818546045 -0.33834162207598 0.0782212755586331 -4.32544240246205 1.52226041344204e-05 0.0117286241504128
"EIF2S2" 5747.61248317323 0.315891571502922 0.0730182859472027 4.32619812154086 1.51704984735651e-05 0.0117286241504128
"GTSE1" 857.511043104993 -0.482598364004756 0.112018621757414 -4.30819765886663 1.64590267408974e-05 0.0124250689142193
"MSC" 253.959722485586 1.29596599724563 0.300786849355143 4.30858596386129 1.6430161586539e-05 0.0124250689142193
"GPT2" 2168.79496856793 0.891030246524668 0.207375922339421 4.29669093920306 1.73366641360826e-05 0.0129567293087427
"EID1" 1817.81350692204 -0.338222575069107 0.0788189798360119 -4.29113109269876 1.77765328298484e-05 0.0131539302729857
"FAM54B" 714.214649175161 -0.337722903116535 0.0789097455108515 -4.27986303757743 1.87008361323152e-05 0.0137022126390658
"HSPA9" 9881.81161938325 0.391161659095532 0.0924807999883322 4.22965263216671 2.3405243468052e-05 0.0169826628721198
"ABCA12" 70.1889213749635 1.22017602517154 0.289262488474066 4.21823110078422 2.46226384470268e-05 0.0173603538394056
"DOCK6" 619.404291691557 0.574727883011197 0.13617806667174 4.22041446950919 2.43853564888518e-05 0.0173603538394056
"LONRF1" 191.023689442539 0.673202694615685 0.159570999473702 4.21882858938057 2.45574877926762e-05 0.0173603538394056
"CRYAB" 1096.36572696155 0.607264977561371 0.144109964663104 4.21389998242673 2.50998470801132e-05 0.0175314221624238
"SORCS1" 224.921757783522 -0.95012911370602 0.225644072721428 -4.21074261888108 2.54532603641986e-05 0.0176136561720254
"CBLC" 574.705513820284 0.660474239587349 0.157451913961703 4.19476793243679 2.73151101735793e-05 0.0187286428801158
"ABCB6" 1321.60444581389 0.34721963578204 0.0829614935005128 4.18531081265906 2.84776167612883e-05 0.019063303225554
"C6orf48" 357.078556920276 0.541078794330813 0.129341998094961 4.18331866137988 2.87284258697177e-05 0.019063303225554
"CDC42EP1" 2549.36970090222 0.585866325672912 0.140042521002387 4.18348885380982 2.87069171120753e-05 0.019063303225554
"GJB6" 55.4710240563368 1.14435421307808 0.273600875889437 4.18256779828629 2.8823502254437e-05 0.019063303225554
"SLC16A3" 3659.21558436307 0.446340544532642 0.107357023874176 4.15753463001879 3.21700521274057e-05 0.0210900089104719
"INTS3" 2375.06720977706 -0.334002264277472 0.0804630459415955 -4.15100199562305 3.31022879377818e-05 0.0215124573158092
"HKDC1" 1888.25444802531 1.20591369269809 0.291664688547463 4.13458927340068 3.55590009281524e-05 0.0229098059772966
"XBP1" 3591.61971869879 0.568967024252404 0.137861611741518 4.12708815068244 3.67385592436058e-05 0.0234674612276079
"KIF1A" 48.3310909637907 1.43009101745092 0.347356804093941 4.11706637266318 3.83725590832741e-05 0.0243034879292167
"C16orf48" 419.393883095869 0.591769113344536 0.144704182787138 4.08950938353341 4.32286580973528e-05 0.0265847069312653
"LARP6" 564.930399178404 0.888480449788251 0.217132958552272 4.09187281245635 4.27903335833462e-05 0.0265847069312653
"SLC16A5" 182.704037203866 0.766474200572219 0.187465872698447 4.08860657963677 4.33972148043028e-05 0.0265847069312653
"TXNRD1" 20750.761605828 0.879214155196121 0.214871532494309 4.09181311730723 4.28013526297509e-05 0.0265847069312653
"GBF1" 2931.01820718373 -0.262250836706149 0.0641936867778671 -4.08530573440391 4.40188165369384e-05 0.0267462623797124
"SRSF3" 4924.34777402781 -0.323482727231598 0.0796519264196809 -4.06120406337931 4.88202748976973e-05 0.0294244521351154
"ATXN2L" 3560.79016406147 0.273777174314762 0.0675510393086891 4.05289359152089 5.05880154527176e-05 0.0300059200228119
"GABRG1" 28.4919773813779 1.82921497466154 0.45121640352848 4.05396381948265 5.03570081137173e-05 0.0300059200228119
