"gene" "h24_45vD_log2FoldChange" "h24_45vD_padj" "h24_45v30_log2FoldChange" "h24_45v30_padj" "h24_30vD_log2FoldChange" "h24_30vD_padj" "h8_45vD_log2FoldChange" "h8_45vD_padj" "h8_45v30_log2FoldChange" "h8_45v30_padj" "h8_30vD_log2FoldChange" "h8_30vD_padj"
"GTPBP2" 1.91050091945529 1.06704323176914e-15 0.787184135210344 0.033987450268596 1.12331678424495 0.000322418612307688 1.17297747083574 7.97362199053203e-05 0.662598163438018 1.73658679625318 0.510379307397725 5.99931127345856
"CTH" 1.92917658180552 1.12252941201236e-15 0.588059813644635 0.339405600474444 1.34111676816088 3.1989666489883e-06 1.65114383737237 3.57962290038521e-10 0.973805355558117 0.054661231468513 0.677338481814252 3.24380601746481
"UBE2L3" -0.436743070561179 1.20093062587945e-15 -0.280388692100405 2.48938615197519e-05 -0.156354378460773 0.310941090628538 -0.188017236617085 0.0437410206391952 -0.0808787664424274 5.99937842076246 -0.107138470174657 5.99931127345856
"SORCS1" -2.08536303837325 1.34558309455369e-15 -1.13523392466723 0.00116197905480189 -0.95012911370602 0.0176136561720254 -0.452511406153882 1.78944391489011 -0.188869930222436 NA -0.263641475931446 5.99931127345856
"GPCPD1" 1.37601502868525 1.35472102374052e-15 0.762429608688591 0.000409365721681849 0.613585419996659 0.0548468930463913 0.617607127151994 0.0436821883104509 0.503543350186659 NA 0.114063776965335 5.99931127345856
"GDF15" 3.51940003836656 1.98536276284652e-15 1.08504109357638 0.352354057879202 2.43435894479018 3.89001405035014e-06 3.16315920377486 2.10515071364258e-11 1.07623542986388 2.82175226645435 2.08692377391098 0.00280627684946223
"ATP2C2" 1.17814375986507 2.15137705496347e-15 0.743856067278418 2.93125875841608e-05 0.43428769258665 0.332436672300345 0.43267652821517 0.425913692036455 0.308122624645232 NA 0.124553903569937 5.99931127345856
"STC2" 1.65748939073122 2.2245281746452e-15 0.515251460539225 0.339405600474444 1.142237930192 4.65306309999624e-06 1.75452163127609 5.68828766535399e-16 0.87671064411638 0.0418841973394743 0.87781098715971 0.027994519005339
"RACGAP1" -0.987057852099208 2.23260723574622e-15 -0.59037291746585 0.000139739269439638 -0.396684934633359 0.134442329626743 -0.40836828097463 0.0768699079004036 -0.213330858522948 5.99937842076246 -0.195037422451682 5.99931127345856
"SLC7A1" 1.01852898796063 2.23260723574622e-15 0.380850817588347 0.0951216208424948 0.637678170372281 7.91963652123818e-05 0.932308933868338 8.21659794664103e-12 0.464834499296452 0.212711129539975 0.467474434571886 0.288328937567198
"GABRA2" -1.7065306003913 3.20144863931905e-15 -0.937841055189715 0.000930521823228069 -0.76868954520159 0.0391208733032915 -0.356894906848279 2.28003523780629 -0.267750995535376 5.99937842076246 -0.0891439113129032 5.99931127345856
"C10orf47" 1.36975768843337 3.20467801167685e-15 0.757174679852998 0.000599222071555034 0.612583008580372 0.0567802400532335 0.77425552140714 0.000706998593775719 0.38520238307562 NA 0.38905313833152 5.99931127345856
"RAD23A" 0.430603623997467 5.49920437774034e-15 0.253053649125998 0.000271282453140631 0.177549974871469 0.141480237892662 0.236173754805449 0.00276906565220115 0.119066794433076 4.33231043080632 0.117106960372373 5.99931127345856
"DDX23" -0.645445029705878 7.69307268987625e-15 -0.389085783921101 0.000184451967760633 -0.256359245784777 0.1712399928201 -0.284186276788235 0.0452184197110628 -0.110974615328458 5.99937842076246 -0.173211661459777 5.99931127345856
"SARS" 1.09184895587308 8.60377406301424e-15 0.356072332432726 0.290040162183402 0.73577662344035 1.70161292091556e-05 0.75044870234778 7.58903041811001e-06 0.406407630903917 1.30099558985682 0.344041071443863 4.82142798489952
"PSMC2" -0.564479417206235 1.05262201648233e-14 -0.351862272418857 9.89149563257014e-05 -0.212617144787378 0.271811166138463 -0.269787241474103 0.0190542155136999 -0.150276318395314 4.4294009570394 -0.119510923078789 5.99931127345856
"SHMT2" 0.936227142251117 1.07834949354064e-14 0.328685021737072 0.184885400174652 0.607542120514045 5.57790058979351e-05 0.656388608215742 4.59172424255808e-06 0.369780880656732 0.920332705389175 0.28660772755901 5.31403708064781
"SPOCK1" 0.814947662972679 1.12087831803386e-14 0.260359896253671 0.324130727068487 0.554587766719008 1.76413751730659e-05 0.111055319343865 4.02658677094121 0.014056231533476 5.99937842076246 0.0969990878103895 5.99931127345856
"VCP" -0.606264736869198 1.43850613832856e-14 -0.410633964859033 1.05512090616542e-05 -0.195630772010164 0.724221364538233 -0.281079699843842 0.0289891080987671 -0.13251534908937 5.99937842076246 -0.148564350754472 5.99931127345856
"DEPDC1B" -0.794578914320626 1.57670598035924e-14 -0.590536340708568 8.38206969105765e-07 -0.204042573612058 1.54242641853394 -0.319530110324585 0.137102555883067 -0.26607417250245 2.41138754535322 -0.0534559378221345 5.99931127345856
"MTHFD2" 1.2542028607027 1.59718299746176e-14 0.476953013580798 0.105145120413733 0.777249847121897 0.000209205341630547 1.02414607950645 1.36459363920627e-08 0.650798614261638 0.0587474914429733 0.373347465244815 5.94435164674319
"UBAP2L" -0.569420252595231 1.59718299746176e-14 -0.381171393651857 1.80464740883519e-05 -0.188248858943374 0.625491074757375 -0.315983107543365 0.00167525897461833 -0.149265282680815 4.58390859813851 -0.16671782486255 5.96457295187316
"TMEM14A" -0.845869712289262 2.2207184777249e-14 -0.538717226543944 0.000115534037577576 -0.307152485745318 0.31984857578206 -0.292142104849164 0.443480033873766 -0.255634248149675 NA -0.0365078566994889 5.99931127345856
"ASNS" 2.48101216508287 2.71448377317527e-14 1.00426318808263 0.0653235374318057 1.47674897700025 0.000651999121877336 1.53725143063114 0.000191466041977754 0.892460046546744 1.7691632968958 0.644791384084397 5.99931127345856
