"gene" "baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"DDX24" 3043.31481941969 -0.203455739842545 0.0782711826825884 -2.59936968970579 0.00933951305525786 3.07810121098312
"JMY" 970.708764648778 0.500855940912822 0.193718655520117 2.58548119471545 0.00972431772920846 3.07810121098312
"PHC2" 2444.53062334291 0.177160463954132 0.0685260388187487 2.58530139795066 0.00972939062443866 3.07810121098312
"PVR" 3595.47279270693 0.31770031943713 0.122566159801673 2.59207206908668 0.00953997843631193 3.07810121098312
"RNF181" 1055.61689443523 0.184584069626677 0.0713375137768886 2.58747550698182 0.0096682068902418 3.07810121098312
"WDR33" 1253.33076086836 -0.195267838759629 0.0752993189862144 -2.59322184302063 0.00950814171231876 3.07810121098312
"ITSN1" 1561.72572942788 -0.229575086874582 0.0890669422204072 -2.57755662371871 0.00995015777652652 3.12561977473697
"USP14" 2306.67863896426 -0.175012300102038 0.0681317257973284 -2.56873428720487 0.0102070688825361 3.18374292214993
"SLC38A2" 8950.77512857611 0.334288603560551 0.130304620076542 2.56543937862054 0.010304522590477 3.19166373830356
"CDC25A" 805.762477916933 -0.390715914498317 0.153319704453838 -2.5483737781138 0.0108226443490885 3.32886502437381
"RHBDD1" 493.504863668965 0.300405277826594 0.118416583445314 2.53685141967742 0.0111854415861325 3.41672812919298
"KPNA2" 8824.59818109274 -0.315262734550713 0.1245900846537 -2.53039987433181 0.0113932597646646 3.4563716540858
"CHORDC1" 914.472401163097 -0.317120034044592 0.125536975957252 -2.52610859570632 0.0115333824078144 3.46169346198813
"MBD6" 1492.76842784396 0.160283569223123 0.063476568291153 2.52508246015975 0.0115671144309185 3.46169346198813
"ELOVL6" 1325.81337343097 -0.209774161404892 0.0834978342931234 -2.51233056738297 0.0119936682707432 3.56525875870978
"PROSER1" 1358.75113533884 0.235823394329685 0.0940457533119574 2.50753900122889 0.0121575164080448 3.58209570070634
"ZFP36L1" 3615.73631185168 0.338626576872999 0.135128662563287 2.50595669674748 0.0122120575003761 3.58209570070634
"C9orf91" 490.341148214795 0.43801066829478 0.174970441843854 2.50334092821041 0.0123026970404727 3.58494116655668
"CHD2" 1641.12139597591 0.284194483380515 0.114001308894543 2.49290544237003 0.012670258330007 3.62065626258294
"ELFN2" 812.977687082162 -0.265193485470673 0.10632596618848 -2.49415542578352 0.0126257245708098 3.62065626258294
"R3HDM2" 960.101564968422 0.205294333583954 0.0823516545913035 2.49289871105557 0.0126704985257012 3.62065626258294
"PFN2" 4873.38352040397 -0.174885772580695 0.070335163291449 -2.48646287854651 0.012902002924067 3.66317636867164
"COX16" 882.626810408897 -0.230169888179512 0.0931095797068598 -2.4720322968288 0.0134347378449322 3.79013636068622
"FLYWCH1" 746.806577688441 0.216578895140609 0.0881500912151991 2.45693330721438 0.0140128698405659 3.85501882595245
"HSPA13" 1561.0890830291 0.418895918710061 0.170365701260706 2.45880429928226 0.0139400583381888 3.85501882595245
"NR2F6" 3398.81765882134 -0.220925373105636 0.0899160740788107 -2.45701756186549 0.0140095837838492 3.85501882595245
"SLFN5" 1567.26726013514 0.526241110206263 0.213668090485939 2.46289049997802 0.0137821999909169 3.85501882595245
"SRSF3" 4924.34777402781 -0.195634997905951 0.0797646155410404 -2.45265393155808 0.0141806692087554 3.87710000366788
"HELLS" 612.155684471745 -0.324162833973337 0.13264924738006 -2.44375931545666 0.0145351197123915 3.90175468061361
"NARS" 4163.80555120815 0.174495748221619 0.0713859076982208 2.4444004965138 0.0145093098336243 3.90175468061361
"STK40" 1287.71780979117 0.349315402448888 0.142756204042807 2.44693675340472 0.0144076118903878 3.90175468061361
"ARHGEF2" 1895.28991055933 0.845384836103607 0.348463859483522 2.42603303928448 0.0152648805237623 4.0391615276976
"HYAL2" 1253.62357149807 -0.181103396002909 0.0747571730559646 -2.42255543648409 0.0154117740942133 4.0391615276976
"NACC2" 1511.28174933494 -0.226254878708388 0.093281354672906 -2.42551021585994 0.0152868854972422 4.0391615276976
"PALLD" 3444.47931371229 -0.200101275024811 0.0825513507240331 -2.42396124678498 0.0153522436591437 4.0391615276976
"SLC25A38" 899.434531205104 0.195357243958755 0.0808760067244342 2.41551545224517 0.0157129557638297 4.09387198053849
"NCAPH" 902.550702748882 -0.269733760952724 0.11178145099749 -2.41304580094223 0.0158198314822484 4.09761389480554
